name,meteor_first_word,classification,mass,fall,year,latitude,longitude
Queen Alexandra Range 99717,Queen,LL5,5.1,Found,1999,-84.0,168.0
Queen Alexandra Range 99718,Queen,LL5,2.9,Found,1999,-84.0,168.0
Queen Alexandra Range 99719,Queen,LL5,2.9,Found,1999,-84.0,168.0
Queen Alexandra Range 99720,Queen,LL5,23.2,Found,1999,-84.0,168.0
Queen Alexandra Range 99721,Queen,LL5,14.4,Found,1999,-84.0,168.0
Queen Alexandra Range 99722,Queen,LL5,15.1,Found,1999,-84.0,168.0
Queen Alexandra Range 99723,Queen,L6,7.5,Found,1999,-84.0,168.0
Queen Alexandra Range 99724,Queen,L5,3.4,Found,1999,-84.0,168.0
Queen Alexandra Range 99725,Queen,LL5,2.7,Found,1999,-84.0,168.0
Queen Alexandra Range 99726,Queen,LL5,2.7,Found,1999,-84.0,168.0
Queen Alexandra Range 99727,Queen,LL5,0.2,Found,1999,-84.0,168.0
Queen Alexandra Range 99728,Queen,LL5,0.5,Found,1999,-84.0,168.0
Queen Alexandra Range 99729,Queen,LL5,0.8,Found,1999,-84.0,168.0
Queen Alexandra Range 99730,Queen,H5,7.3,Found,1999,-84.0,168.0
Queen Alexandra Range 99731,Queen,LL5,12.4,Found,1999,-84.0,168.0
Queen Alexandra Range 99732,Queen,LL5,3.7,Found,1999,-84.0,168.0
Queen Alexandra Range 99733,Queen,LL5,9.6,Found,1999,-84.0,168.0
Queen Alexandra Range 99734,Queen,LL5,10.9,Found,1999,-84.0,168.0
Queen Alexandra Range 99735,Queen,LL5,18.7,Found,1999,-84.0,168.0
Queen Alexandra Range 99736,Queen,LL5,5.2,Found,1999,-84.0,168.0
Queen Alexandra Range 99737,Queen,LL5,4.1,Found,1999,-84.0,168.0
Queen Alexandra Range 99738,Queen,LL5,6.1,Found,1999,-84.0,168.0
Queen Alexandra Range 99739,Queen,LL5,4.7,Found,1999,-84.0,168.0
Queen Alexandra Range 99740,Queen,L6,2.35,Found,1999,-84.0,168.0
Queen Alexandra Range 99741,Queen,LL5,4.7,Found,1999,-84.0,168.0
Queen Alexandra Range 99742,Queen,LL5,0.5,Found,1999,-84.0,168.0
Queen Alexandra Range 99743,Queen,LL5,0.3,Found,1999,-84.0,168.0
Queen Alexandra Range 99744,Queen,L5,1.2,Found,1999,-84.0,168.0
Queen Alexandra Range 99745,Queen,LL5,1.3,Found,1999,-84.0,168.0
Queen Alexandra Range 99746,Queen,LL5,3.4,Found,1999,-84.0,168.0
Queen Alexandra Range 99747,Queen,L5,3.4,Found,1999,-84.0,168.0
Queen Alexandra Range 99748,Queen,LL5,1.0,Found,1999,-84.0,168.0
Queen Alexandra Range 99749,Queen,LL5,2.0,Found,1999,-84.0,168.0
Queen Alexandra Range 99750,Queen,LL5,0.51,Found,1999,-84.0,168.0
Queen Alexandra Range 99751,Queen,LL5,1.25,Found,1999,-84.0,168.0
Queen Alexandra Range 99752,Queen,CM2,1.38,Found,1999,-84.0,168.0
Queen Alexandra Range 99753,Queen,LL5,3.52,Found,1999,-84.0,168.0
Queen Alexandra Range 99754,Queen,LL6,0.62,Found,1999,-84.0,168.0
Queen Alexandra Range 99755,Queen,L6,0.98,Found,1999,-84.0,168.0
Queen Alexandra Range 99756,Queen,LL5,2.3,Found,1999,-84.0,168.0
Queen Alexandra Range 99757,Queen,LL5,1.49,Found,1999,-84.0,168.0
Queen Alexandra Range 99758,Queen,LL5,0.45,Found,1999,-84.0,168.0
Queen Alexandra Range 99759,Queen,LL5,1.7,Found,1999,-84.0,168.0
Queen Alexandra Range 99760,Queen,H5,3.3,Found,1999,-84.0,168.0
Queen Alexandra Range 99761,Queen,LL5,5.1,Found,1999,-84.0,168.0
Queen Alexandra Range 99762,Queen,LL5,6.2,Found,1999,-84.0,168.0
Queen Alexandra Range 99763,Queen,LL5,1.5,Found,1999,-84.0,168.0
Queen Alexandra Range 99764,Queen,LL5,1.5,Found,1999,-84.0,168.0
Queen Alexandra Range 99765,Queen,LL5,5.3,Found,1999,-84.0,168.0
Queen Alexandra Range 99766,Queen,LL5,2.1,Found,1999,-84.0,168.0
Queen Alexandra Range 99767,Queen,LL5,1.3,Found,1999,-84.0,168.0
Queen Alexandra Range 99768,Queen,LL5,1.5,Found,1999,-84.0,168.0
Queen Alexandra Range 99769,Queen,LL5,2.5,Found,1999,-84.0,168.0
Queen Alexandra Range 99770,Queen,H5,2.5,Found,1999,-84.0,168.0
Queen Alexandra Range 99771,Queen,L6,0.6,Found,1999,-84.0,168.0
Queen Alexandra Range 99772,Queen,LL5,3.5,Found,1999,-84.0,168.0
Queen Alexandra Range 99773,Queen,LL5,1.4,Found,1999,-84.0,168.0
Queen Alexandra Range 99774,Queen,LL5,3.1,Found,1999,-84.0,168.0
Queen Alexandra Range 99775,Queen,H4,3.1,Found,1999,-84.0,168.0
Queen Alexandra Range 99776,Queen,H4,3.1,Found,1999,-84.0,168.0
Queen Alexandra Range 99777,Queen,LL5,4.2,Found,1999,-84.0,168.0
Queen Alexandra Range 99778,Queen,LL5,13.5,Found,1999,-84.0,168.0
Queen Alexandra Range 99779,Queen,LL5,6.9,Found,1999,-84.0,168.0
Queen Alexandra Range 99780,Queen,L5,136.5,Found,1999,-84.0,168.0
Queen Alexandra Range 99781,Queen,L5,69.7,Found,1999,-84.0,168.0
Queen Alexandra Range 99782,Queen,LL5,39.1,Found,1999,-84.0,168.0
Queen Alexandra Range 99783,Queen,L5,34.51,Found,1999,-84.0,168.0
Queen Alexandra Range 99784,Queen,LL5,49.0,Found,1999,-84.0,168.0
Queen Alexandra Range 99785,Queen,LL5,24.1,Found,1999,-84.0,168.0
Queen Alexandra Range 99786,Queen,LL6,96.4,Found,1999,-84.0,168.0
Queen Alexandra Range 99787,Queen,LL5,33.7,Found,1999,-84.0,168.0
Queen Alexandra Range 99788,Queen,LL5,15.3,Found,1999,-84.0,168.0
Queen Alexandra Range 99789,Queen,H5,14.1,Found,1999,-84.0,168.0
Queen Alexandra Range 99790,Queen,LL5,8.9,Found,1999,-84.0,168.0
Queen Alexandra Range 99791,Queen,LL5,9.6,Found,1999,-84.0,168.0
Queen Alexandra Range 99792,Queen,LL5,9.2,Found,1999,-84.0,168.0
Queen Alexandra Range 99793,Queen,LL5,1.78,Found,1999,-84.0,168.0
Queen Alexandra Range 99794,Queen,LL5,1.13,Found,1999,-84.0,168.0
Queen Alexandra Range 99795,Queen,LL5,2.8,Found,1999,-84.0,168.0
Queen Alexandra Range 99796,Queen,LL5,3.8,Found,1999,-84.0,168.0
Queen Alexandra Range 99797,Queen,L5,1.12,Found,1999,-84.0,168.0
Queen Alexandra Range 99798,Queen,LL5,2.7,Found,1999,-84.0,168.0
Queen Alexandra Range 99799,Queen,Eucrite-br,8.3,Found,1999,-84.0,168.0
Queen Alexandra Range 99800,Queen,LL5,15.0,Found,1999,-84.0,168.0
Queen Alexandra Range 99801,Queen,LL5,2.1,Found,1999,-84.0,168.0
Queen Alexandra Range 99802,Queen,LL5,3.7,Found,1999,-84.0,168.0
Queen Alexandra Range 99803,Queen,LL5,2.7,Found,1999,-84.0,168.0
Queen Alexandra Range 99804,Queen,LL5,2.3,Found,1999,-84.0,168.0
Queen Alexandra Range 99805,Queen,LL5,1.5,Found,1999,-84.0,168.0
Queen Alexandra Range 99806,Queen,LL5,1.3,Found,1999,-84.0,168.0
Queen Alexandra Range 99807,Queen,LL5,22.4,Found,1999,-84.0,168.0
Queen Alexandra Range 99808,Queen,LL5,13.9,Found,1999,-84.0,168.0
Queen Alexandra Range 99809,Queen,LL5,3.0,Found,1999,-84.0,168.0
Queen Alexandra Range 99810,Queen,LL5,10.1,Found,1999,-84.0,168.0
Queen Alexandra Range 99811,Queen,LL5,3.6,Found,1999,-84.0,168.0
Queen Alexandra Range 99812,Queen,LL5,3.6,Found,1999,-84.0,168.0
Queen Alexandra Range 99813,Queen,LL6,1.4,Found,1999,-84.0,168.0
Queen Alexandra Range 99814,Queen,LL5,2.1,Found,1999,-84.0,168.0
Queen Alexandra Range 99815,Queen,LL5,4.2,Found,1999,-84.0,168.0
Queen Alexandra Range 99816,Queen,LL5,4.2,Found,1999,-84.0,168.0
Queen Alexandra Range 99817,Queen,LL6,0.5,Found,1999,-84.0,168.0
Queen Alexandra Range 99819,Queen,LL5,0.4,Found,1999,-84.0,168.0
Queen Alexandra Range 99820,Queen,LL5,38.2,Found,1999,-84.0,168.0
Queen Alexandra Range 99821,Queen,LL5,40.6,Found,1999,-84.0,168.0
Queen Alexandra Range 99822,Queen,H5,23.35,Found,1999,-84.0,168.0
Queen Alexandra Range 99823,Queen,LL5,42.0,Found,1999,-84.0,168.0
Queen Alexandra Range 99824,Queen,LL5,22.7,Found,1999,-84.0,168.0
Queen Alexandra Range 99825,Queen,L6,48.9,Found,1999,-84.0,168.0
Queen Alexandra Range 99826,Queen,LL5,39.8,Found,1999,-84.0,168.0
Queen Alexandra Range 99827,Queen,LL5,54.2,Found,1999,-84.0,168.0
Queen Alexandra Range 99828,Queen,LL5,26.0,Found,1999,-84.0,168.0
Queen Alexandra Range 99829,Queen,LL5,14.8,Found,1999,-84.0,168.0
Queen Alexandra Range 99830,Queen,LL5,5.3,Found,1999,-84.0,168.0
Queen Alexandra Range 99831,Queen,LL5,9.7,Found,1999,-84.0,168.0
Queen Alexandra Range 99832,Queen,LL5,6.4,Found,1999,-84.0,168.0
Queen Alexandra Range 99833,Queen,LL5,6.8,Found,1999,-84.0,168.0
Queen Alexandra Range 99834,Queen,LL5,5.5,Found,1999,-84.0,168.0
Queen Alexandra Range 99835,Queen,LL5,1.5,Found,1999,-84.0,168.0
Queen Alexandra Range 99836,Queen,LL5,3.7,Found,1999,-84.0,168.0
Queen Alexandra Range 99837,Queen,LL5,3.7,Found,1999,-84.0,168.0
Queen Alexandra Range 99839,Queen,LL5,1.8,Found,1999,-84.0,168.0
Queen Alexandra Range 99840,Queen,LL5,1.8,Found,1999,-84.0,168.0
Queen Alexandra Range 99841,Queen,LL5,0.4,Found,1999,-84.0,168.0
Queen Alexandra Range 99842,Queen,LL5,0.3,Found,1999,-84.0,168.0
Queen Alexandra Range 99843,Queen,LL5,6.4,Found,1999,-84.0,168.0
Queen Alexandra Range 99844,Queen,LL5,6.4,Found,1999,-84.0,168.0
Queen Alexandra Range 99845,Queen,LL6,0.8,Found,1999,-84.0,168.0
Queen Alexandra Range 99846,Queen,LL5,0.7,Found,1999,-84.0,168.0
Queen Alexandra Range 99847,Queen,LL5,1.2,Found,1999,-84.0,168.0
Queen Alexandra Range 99848,Queen,L5,17.7,Found,1999,-84.0,168.0
Queen Alexandra Range 99849,Queen,LL5,14.9,Found,1999,-84.0,168.0
Queen Alexandra Range 99850,Queen,L5,14.9,Found,1999,-84.0,168.0
Queen Alexandra Range 99851,Queen,LL5,6.0,Found,1999,-84.0,168.0
Queen Alexandra Range 99852,Queen,LL5,3.0,Found,1999,-84.0,168.0
Queen Alexandra Range 99853,Queen,LL5,3.4,Found,1999,-84.0,168.0
Queen Alexandra Range 99854,Queen,LL5,1.3,Found,1999,-84.0,168.0
Queen Alexandra Range 99855,Queen,LL5,12.1,Found,1999,-84.0,168.0
Queen Alexandra Range 99856,Queen,LL5,2.8,Found,1999,-84.0,168.0
Queen Alexandra Range 99857,Queen,LL5,13.9,Found,1999,-84.0,168.0
Queen Alexandra Range 99858,Queen,LL5,28.3,Found,1999,-84.0,168.0
Queen Alexandra Range 99859,Queen,LL5,1.3,Found,1999,-84.0,168.0
Queen Alexandra Range 99860,Queen,LL5,1.3,Found,1999,-84.0,168.0
Queen Alexandra Range 99861,Queen,LL5/6,3.2,Found,1999,-84.0,168.0
Queen Alexandra Range 99862,Queen,LL5,23.9,Found,1999,-84.0,168.0
Queen Alexandra Range 99863,Queen,LL5,15.2,Found,1999,-84.0,168.0
Queen Alexandra Range 99864,Queen,LL5,3.5,Found,1999,-84.0,168.0
Queen Alexandra Range 99865,Queen,LL5,33.0,Found,1999,-84.0,168.0
Queen Alexandra Range 99866,Queen,LL5,4.3,Found,1999,-84.0,168.0
Queen Alexandra Range 99867,Queen,H5,3.61,Found,1999,-84.0,168.0
Queen Alexandra Range 99868,Queen,LL5,9.5,Found,1999,-84.0,168.0
Queen Alexandra Range 99869,Queen,LL5,12.5,Found,1999,-84.0,168.0
Queen Alexandra Range 99870,Queen,LL5,4.2,Found,1999,-84.0,168.0
Queen Alexandra Range 99871,Queen,LL5,7.4,Found,1999,-84.0,168.0
Queen Alexandra Range 99872,Queen,LL5,7.0,Found,1999,-84.0,168.0
Queen Alexandra Range 99873,Queen,LL5,7.0,Found,1999,-84.0,168.0
Queen Alexandra Range 99874,Queen,LL5,4.2,Found,1999,-84.0,168.0
Queen Alexandra Range 99875,Queen,LL5,4.2,Found,1999,-84.0,168.0
Queen Alexandra Range 99876,Queen,LL5,7.3,Found,1999,-84.0,168.0
Queen Alexandra Range 99877,Queen,LL5,16.8,Found,1999,-84.0,168.0
Queen Alexandra Range 99878,Queen,LL5,2.2,Found,1999,-84.0,168.0
Queen Alexandra Range 99879,Queen,LL5,4.0,Found,1999,-84.0,168.0
Queen Alexandra Range 99880,Queen,LL5,5.1,Found,1999,-84.0,168.0
Queen Alexandra Range 99881,Queen,LL5,7.3,Found,1999,-84.0,168.0
Queen Alexandra Range 99882,Queen,H5,30.9,Found,1999,-84.0,168.0
Queen Alexandra Range 99883,Queen,LL5,4.9,Found,1999,-84.0,168.0
Queen Alexandra Range 99884,Queen,LL6,4.9,Found,1999,-84.0,168.0
Queen Alexandra Range 99885,Queen,LL5,8.9,Found,1999,-84.0,168.0
Queen Alexandra Range 99886,Queen,CM2,15.3,Found,1999,-84.0,168.0
Queen Alexandra Range 99887,Queen,LL5,13.8,Found,1999,-84.0,168.0
Queen Alexandra Range 99888,Queen,LL5,6.1,Found,1999,-84.0,168.0
Queen Alexandra Range 99889,Queen,LL5,12.3,Found,1999,-84.0,168.0
Queen Alexandra Range 99890,Queen,LL5,41.9,Found,1999,-84.0,168.0
Queen Alexandra Range 99891,Queen,LL5,47.0,Found,1999,-84.0,168.0
Queen Alexandra Range 99892,Queen,LL5,11.4,Found,1999,-84.0,168.0
Queen Alexandra Range 99893,Queen,LL5,22.16,Found,1999,-84.0,168.0
Queen Alexandra Range 99894,Queen,LL5,14.6,Found,1999,-84.0,168.0
Queen Alexandra Range 99895,Queen,LL5,9.9,Found,1999,-84.0,168.0
Queen Alexandra Range 99896,Queen,LL6,8.8,Found,1999,-84.0,168.0
Queen Alexandra Range 99897,Queen,LL5,8.3,Found,1999,-84.0,168.0
Queen Alexandra Range 99898,Queen,LL5,6.9,Found,1999,-84.0,168.0
Queen Alexandra Range 99899,Queen,LL5,12.5,Found,1999,-84.0,168.0
Queen Alexandra Range 99900,Queen,L5,11.5,Found,1999,-84.0,168.0
Queen Alexandra Range 99901,Queen,LL5,7.7,Found,1999,-84.0,168.0
Queen Alexandra Range 99902,Queen,LL5,1.3,Found,1999,-84.0,168.0
Queen Alexandra Range 99903,Queen,LL5,1.3,Found,1999,-84.0,168.0
Queen Alexandra Range 99904,Queen,LL5,3.7,Found,1999,-84.0,168.0
Queen Alexandra Range 99905,Queen,LL5,7.0,Found,1999,-84.0,168.0
Queen Alexandra Range 99906,Queen,LL5,3.0,Found,1999,-84.0,168.0
Queen Alexandra Range 99907,Queen,LL5,3.2,Found,1999,-84.0,168.0
Queen Alexandra Range 99908,Queen,LL5,3.2,Found,1999,-84.0,168.0
Queen Alexandra Range 99909,Queen,LL5,1.4,Found,1999,-84.0,168.0
Queen Alexandra Range 99910,Queen,LL5,1.4,Found,1999,-84.0,168.0
Queen Alexandra Range 99911,Queen,LL5,0.5,Found,1999,-84.0,168.0
Queen Alexandra Range 99912,Queen,LL5,0.8,Found,1999,-84.0,168.0
Queretaro,Queretaro,H4,5000.0,Found,1971,20.63333,-100.38333
Quijingue,Quijingue,"Pallasite, PMG",59000.0,Found,1984,-10.75,-39.21667
Quinn Canyon,Quinn,"Iron, IIIAB",1450000.0,Found,1908,38.08333,-115.53333
Quinyambie,Quinyambie,LL3.6,1638.0,Found,1968,-30.15,140.98333
Qulumat Nadqan 001,Qulumat,L3.7,13901.0,Found,2008,23.14302,49.53252
Rabbit Dry Lake,Rabbit,L6,20.0,Found,2000,34.44567,-117.01083
Rabbit Flat,Rabbit,H6,295.0,Found,1974,-20.36667,130.11667
Rafrüti,Rafrüti,"Iron, ungrouped",18200.0,Found,1886,47.0,7.83333
Ragged Top,Ragged,H4,122.7,Found,1997,32.44667,-111.34667
Ragland,Ragland,LL3.4,12100.0,Found,1982,34.76778,-103.55
Ragland Hill,Ragland,H5,11800.0,Found,1980,34.78333,-103.66667
Raguli,Raguli,H3.8,4239.0,Found,1972,45.7,43.7
Rainbow,Rainbow,CO3.2,1553.0,Found,1994,-35.90667,141.855
Rakity,Rakity,L3,11400.0,Found,1971,51.8,79.9
Ramlat al Wahibah 001,Ramlat,H4/5,75.7,Found,2006,21.37115,58.4071
Ramlat al Wahibah 002,Ramlat,H4/5,475.15,Found,2006,21.3703,58.40793
Ramlat al Wahibah 003,Ramlat,H4/5,95.44,Found,2006,21.34845,58.40785
Ramlat al Wahibah 004,Ramlat,H4/5,43.83,Found,2006,21.34823,58.4079
Ramlat al Wahibah 005,Ramlat,H5,56.65,Found,2006,21.22513,58.4116
Ramlat al Wahibah 006,Ramlat,H5,33.28,Found,2006,21.17895,58.41185
Ramlat al Wahibah 007,Ramlat,H5,1940.66,Found,2006,21.1746,58.40918
Ramlat al Wahibah 008,Ramlat,L4,7.8,Found,2006,21.1683,58.39145
Ramlat al Wahibah 009,Ramlat,H4,21.96,Found,2006,21.13663,58.36453
Ramlat al Wahibah 010,Ramlat,H4,23.16,Found,2006,21.1383,58.36358
Ramlat al Wahibah 011,Ramlat,H5,120.59,Found,2006,21.1582,58.41132
Ramlat al Wahibah 012,Ramlat,H5,23.11,Found,2006,21.16743,58.41087
Ramlat al Wahibah 013,Ramlat,H5,305.21,Found,2006,21.1574,58.41068
Ramlat al Wahibah 014,Ramlat,H5,5591.0,Found,2006,21.05978,58.40432
Ramlat al Wahibah 015,Ramlat,H5,295.83,Found,2006,21.17277,58.42175
Ramlat al Wahibah 016,Ramlat,L6,115.43,Found,2006,21.16638,58.41035
Ramlat al Wahibah 017,Ramlat,H5,70.12,Found,2006,21.1584,58.38922
Ramlat al Wahibah 018,Ramlat,H6,35.8,Found,2006,21.21193,58.38615
Ramlat al Wahibah 019,Ramlat,H6,546.12,Found,2006,21.21272,58.38638
Ramlat al Wahibah 020,Ramlat,H6,112.18,Found,2006,21.1273,58.4075
Ramlat al Wahibah 021,Ramlat,H5,59.07,Found,2006,21.152,58.41393
Ramlat al Wahibah 022,Ramlat,H5,89.93,Found,2006,21.49312,58.4644
Ramlat al Wahibah 023,Ramlat,H4,107.09,Found,2006,21.37605,58.4277
Ramlat al Wahibah 024,Ramlat,H5,12.07,Found,2006,21.37628,58.42768
Ramlat al Wahibah 025,Ramlat,H5,4.94,Found,2006,21.35885,58.42213
Ramlat al Wahibah 026,Ramlat,H5,342.66,Found,2006,21.31037,58.40223
Ramlat al Wahibah 027,Ramlat,H5,1174.41,Found,2006,21.26005,58.39152
Ramlat al Wahibah 028,Ramlat,H5,26.84,Found,2006,21.19918,58.41272
Ramlat al Wahibah 029,Ramlat,H5,12.44,Found,2006,21.19918,58.41272
Ramlat al Wahibah 030,Ramlat,H5,4.92,Found,2006,21.19918,58.41272
Ramlat al Wahibah 031,Ramlat,H4,195.35,Found,2006,21.27327,58.39645
Ramlat al Wahibah 032,Ramlat,L6,13.48,Found,2006,21.33802,58.41153
Ramlat al Wahibah 033,Ramlat,H4/5,22.72,Found,2006,21.36203,58.413
Ramlat al Wahibah 034,Ramlat,LL3-5,61.13,Found,2006,21.3623,58.41178
Ramlat al Wahibah 035,Ramlat,H5,30.74,Found,2006,21.36865,58.39767
Ramlat al Wahibah 036,Ramlat,H4/5,131.41,Found,2006,21.3729,58.40492
Ramlat al Wahibah 037,Ramlat,H4/5,529.63,Found,2006,21.37602,58.41207
Ramlat al Wahibah 038,Ramlat,H5,7.4,Found,2006,21.37053,58.41402
Ramlat al Wahibah 039,Ramlat,H4/5,23.8,Found,2006,21.37162,58.4124
Ramlat al Wahibah 040,Ramlat,H4/5,78.36,Found,2006,21.37107,58.41415
Ramlat al Wahibah 041,Ramlat,L6,88.87,Found,2006,22.34143,58.53398
Ramlat al Wahibah 042,Ramlat,L6,548.17,Found,2006,22.13015,58.44072
Ramlat al Wahibah 043,Ramlat,H5,97.864,Found,2007,22.0321,58.19688
Ramlat al Wahibah 044,Ramlat,H4-5,27.925,Found,2007,22.02762,58.21053
Ramlat al Wahibah 045,Ramlat,H6-melt breccia,85.28,Found,2010,21.36863,58.39552
Ramlat al Wahibah 046,Ramlat,L6,136.99,Found,2010,21.33735,58.40237
Ramlat as Sahmah 001,Ramlat,L6,97.53,Found,2003,20.2023,56.36668
Ramlat as Sahmah 002,Ramlat,H6,200.51,Found,2003,20.24332,56.45165
Ramlat as Sahmah 003,Ramlat,H5,39.81,Found,2003,20.26362,56.46405
Ramlat as Sahmah 004,Ramlat,H4,475.96,Found,2003,20.26405,56.46315
Ramlat as Sahmah 005,Ramlat,H5,275.28,Found,2003,20.03695,56.28877
Ramlat as Sahmah 006,Ramlat,H5,17.95,Found,2003,20.05425,56.3088
Ramlat as Sahmah 007,Ramlat,Ureilite,420.0,Found,2004,20.17,56.265
Ramlat as Sahmah 008,Ramlat,L6,466.0,Found,2004,20.72798,56.11592
Ramlat as Sahmah 009,Ramlat,H5,146.0,Found,2004,20.04683,56.4835
Ramlat as Sahmah 113,Ramlat,L6,1499.0,Found,2003,20.46543,55.86245
Ramlat as Sahmah 114,Ramlat,H5,142.4,Found,2003,20.56848,56.10217
Ramlat as Sahmah 200,Ramlat,Mesosiderite,487.26,Found,2002,20.0051,56.41193
Ramlat as Sahmah 201,Ramlat,R5,249.4,Found,2002,20.0081,56.41482
Ramlat as Sahmah 202,Ramlat,Mesosiderite,18250.0,Found,2002,20.00552,56.41628
Ramlat as Sahmah 203,Ramlat,Mesosiderite,4194.0,Found,2002,20.00458,56.4212
Ramlat as Sahmah 204,Ramlat,L6,10248.8,Found,2003,20.6282,56.19198
Ramlat as Sahmah 205,Ramlat,L6,742.79,Found,2003,20.62973,56.16912
Ramlat as Sahmah 206,Ramlat,L3.4,251.03,Found,2003,20.6205,56.14523
Ramlat as Sahmah 207,Ramlat,L6,202.01,Found,2003,20.6322,56.08783
Ramlat as Sahmah 208,Ramlat,H3.8/3.9,50.13,Found,2003,20.58568,56.0476
Ramlat as Sahmah 209,Ramlat,H5,100.47,Found,2003,20.58408,55.85287
Ramlat as Sahmah 210,Ramlat,H5,58.95,Found,2003,20.57698,55.9477
Ramlat as Sahmah 211,Ramlat,Chondrite-ung,143.03,Found,2003,20.58587,55.87252
Ramlat as Sahmah 212,Ramlat,H5,22.54,Found,2003,20.59412,55.83592
Ramlat as Sahmah 213,Ramlat,H5,4.99,Found,2003,20.58912,55.87035
Ramlat as Sahmah 214,Ramlat,H5,240.31,Found,2003,20.57972,55.87563
Ramlat as Sahmah 215,Ramlat,H3/4,15.32,Found,2003,20.56278,55.88898
Ramlat as Sahmah 216,Ramlat,L6,584.91,Found,2003,20.57445,55.98598
Ramlat as Sahmah 217,Ramlat,H5,184.6,Found,2003,20.45792,55.90177
Ramlat as Sahmah 218,Ramlat,H3.9,13.59,Found,2003,20.5569,55.84888
Ramlat as Sahmah 219,Ramlat,L4,470.16,Found,2003,20.47567,55.79787
Ramlat as Sahmah 220,Ramlat,L4,247.64,Found,2003,20.47493,55.80425
Ramlat as Sahmah 221,Ramlat,CV3,48.29,Found,2003,20.53187,56.04902
Ramlat as Sahmah 222,Ramlat,L6,62.7,Found,2003,20.53213,56.04965
Ramlat as Sahmah 223,Ramlat,H4,31.89,Found,2003,20.54183,56.07002
Ramlat as Sahmah 224,Ramlat,L6,231.66,Found,2003,20.54508,56.07122
Ramlat as Sahmah 225,Ramlat,H5,452.25,Found,2003,20.5698,56.10353
Ramlat as Sahmah 226,Ramlat,L6,632.4,Found,2003,20.5625,56.08372
Ramlat as Sahmah 227,Ramlat,L4,1226.2,Found,2003,20.56085,56.08235
Ramlat as Sahmah 228,Ramlat,L5,417.35,Found,2003,20.56022,55.97262
Ramlat as Sahmah 229,Ramlat,H4,78.52,Found,2003,20.59763,55.8682
Ramlat as Sahmah 230,Ramlat,H5,154.49,Found,2003,20.55575,55.92125
Ramlat as Sahmah 231,Ramlat,H5,202.53,Found,2003,20.55407,55.92178
Ramlat as Sahmah 232,Ramlat,H5,350.3,Found,2003,20.55215,55.92297
Ramlat as Sahmah 233,Ramlat,H5,121.69,Found,2003,20.5501,55.92748
Ramlat as Sahmah 234,Ramlat,L5-6,988.4,Found,2005,20.01812,56.42172
Ramlat as Sahmah 235,Ramlat,H4,111.51,Found,2005,20.47393,55.93367
Ramlat as Sahmah 236,Ramlat,H4,43.2,Found,2005,20.56537,56.16462
Ramlat as Sahmah 237,Ramlat,H4,85.23,Found,2005,20.59585,56.15363
Ramlat as Sahmah 238,Ramlat,H4,205.43,Found,2005,20.59672,56.15298
Ramlat as Sahmah 239,Ramlat,L5,120.08,Found,2005,20.59518,56.1551
Ramlat as Sahmah 240,Ramlat,H4,85.19,Found,2005,20.71778,56.35607
Ramlat as Sahmah 241,Ramlat,L5,77.2,Found,2005,20.76775,56.41513
Ramlat as Sahmah 242,Ramlat,LL4,96.62,Found,2005,20.01798,56.41798
Ramlat as Sahmah 243,Ramlat,L5,77.7,Found,2005,20.59888,56.14967
Ramlat as Sahmah 244,Ramlat,H4,43.14,Found,2005,20.58513,56.14733
Ramlat as Sahmah 245,Ramlat,H4,21.63,Found,2005,20.56322,56.19473
Ramlat as Sahmah 246,Ramlat,H5,2841.0,Found,2005,20.8393,56.41533
Ramlat as Sahmah 247,Ramlat,Ureilite,579.0,Found,2005,20.31142,56.22532
Ramlat as Sahmah 248,Ramlat,L4,23.5,Found,2005,20.30678,56.24737
Ramlat as Sahmah 249,Ramlat,R5,167.67,Found,2005,20.00237,56.38473
Ramlat as Sahmah 250,Ramlat,H4,31.1,Found,2005,20.01577,56.47787
Ramlat as Sahmah 251,Ramlat,CV3,97.3,Found,2005,20.03138,56.4559
Ramlat as Sahmah 252,Ramlat,L4,7171.0,Found,2005,20.0534,56.46612
Ramlat as Sahmah 253,Ramlat,H4,522.0,Found,2005,20.04812,56.48325
Ramlat as Sahmah 254,Ramlat,R5,183.97,Found,2005,20.00553,56.3815
Ramlat as Sahmah 255,Ramlat,H5,107.8,Found,2005,20.02347,56.46378
Ramlat as Sahmah 256,Ramlat,L4,34.27,Found,2005,20.04738,56.4866
Ramlat as Sahmah 257,Ramlat,H6,58.44,Found,2005,20.03788,56.4741
Ramlat as Sahmah 258,Ramlat,H5,97.55,Found,2005,20.04637,56.33072
Ramlat as Sahmah 259,Ramlat,L6,243.4,Found,2005,20.2189,56.46167
Ramlat as Sahmah 260,Ramlat,H~6,102.4,Found,2004,20.0018,56.4922
Ramlat as Sahmah 261,Ramlat,L~6,259.7,Found,2004,20.05013,56.02297
Ramlat as Sahmah 262,Ramlat,LL6,425.0,Found,2006,20.01352,56.40697
Ramlat as Sahmah 263,Ramlat,L6,578.0,Found,2006,20.2399,56.22917
Ramlat as Sahmah 264,Ramlat,L6,1074.0,Found,1989,20.70923,55.42876
Ramlat as Sahmah 265,Ramlat,L3,101.15,Found,2002,20.02968,56.4332
Ramlat as Sahmah 266,Ramlat,Mesosiderite,5130.0,Found,2006,20.00803,56.39902
Ramlat as Sahmah 267,Ramlat,LL6,117.1,Found,2008,20.5971,56.15087
